pos,SRR,low_mean,mean,high_mean,numFiles,max,min,3,2,num_reads
42,SRR23143764,31.0102,31.5883,32.1664,2,31.8774,31.2993,,,0
43,SRR23143764,31.1744,31.3773,31.5802,2,31.4787,31.2759,,,0
44,SRR23143764,30.7002,31.3011,31.902,2,31.6015,31.0006,,,0
45,SRR23143764,30.7303,31.1514,31.5724,2,31.3619,30.9408,,,0
46,SRR23143764,30.8005,31.0364,31.2724,2,31.1544,30.9184,,,1
47,SRR23143764,30.5683,31.067,31.5656,2,31.3163,30.8177,,,-1
48,SRR23143764,30.2024,30.9724,31.7424,2,31.3574,30.5874,,,0
49,SRR23143764,30.2951,30.9307,31.5664,2,31.2485,30.6129,,,0
50,SRR23143764,30.3978,30.9632,31.5286,2,31.2459,30.6805,,,0
51,SRR23143764,30.3531,30.9497,31.5464,2,31.2481,30.6514,,,0
52,SRR23143764,30.2859,31.0549,31.8238,2,31.4394,30.6704,,,0
53,SRR23143764,30.1223,30.9455,31.7688,2,31.3572,30.5339,,,0
54,SRR23143764,30.1306,30.9235,31.7164,2,31.3199,30.527,,,0
55,SRR23143764,30.2962,30.6515,31.0069,2,30.8292,30.4739,,,0
56,SRR23143764,29.87,30.9094,31.9488,2,31.4291,30.3897,,,0
57,SRR23143764,29.9522,30.7639,31.5756,2,31.1698,30.358,,,0
58,SRR23143764,29.7756,30.7918,31.808,2,31.2999,30.2837,,,5020
59,SRR23143764,29.7466,30.8132,31.8797,2,31.3464,30.2799,,,-5020
60,SRR23143764,30.3124,30.9486,31.5848,2,31.2667,30.6305,,,0
61,SRR23143764,29.9182,30.7582,31.5983,2,31.1782,30.3382,,,2
62,SRR23143764,29.7709,30.7856,31.8003,2,31.293,30.2783,,,-2
63,SRR23143764,29.4028,30.5695,31.7362,2,31.1529,29.9862,,,5063
64,SRR23143764,29.9109,30.6556,31.4003,2,31.0279,30.2832,,,-5063
65,SRR23143764,30.1892,30.5573,30.9253,2,30.7413,30.3732,,,0
66,SRR23143764,29.954,30.5899,31.2258,2,30.9078,30.2719,,,1
67,SRR23143764,29.7181,30.6893,31.6606,2,31.175,30.2037,,,-1
68,SRR23143764,29.5552,30.6061,31.657,2,31.1315,30.0806,,,0
69,SRR23143764,29.9426,30.6668,31.391,2,31.0289,30.3047,,,0
70,SRR23143764,29.8143,30.524,31.2338,2,30.8789,30.1691,,,0
71,SRR23143764,29.5903,30.4218,31.2532,2,30.8375,30.006,,,0
72,SRR23143764,29.6304,30.4871,31.3439,2,30.9155,30.0588,,,0
73,SRR23143764,29.8319,30.2693,30.7067,2,30.488,30.0506,,,0
74,SRR23143764,29.4509,30.3479,31.2449,2,30.7964,29.8994,,,0
75,SRR23143764,29.8041,30.2451,30.686,2,30.4655,30.0246,,,0
76,SRR23143764,29.8554,29.9708,30.0862,2,30.0285,29.9131,,,0
77,SRR23143764,29.7299,29.7769,29.8239,2,29.8004,29.7534,,,0
78,SRR23143764,28.8853,29.6943,30.5033,2,30.0988,29.2898,,,0
79,SRR23143764,28.8212,29.4835,30.1457,2,29.8146,29.1523,,,0
80,SRR23143764,28.492,29.4361,30.3802,2,29.9081,28.964,,,0
81,SRR23143764,28.0738,29.2644,30.4549,2,29.8596,28.6691,,,0
82,SRR23143764,28.1978,29.3252,30.4527,2,29.889,28.7615,,,0
83,SRR23143764,27.9221,29.1688,30.4155,2,29.7922,28.5455,,,0
84,SRR23143764,27.2271,28.9723,30.7175,2,29.8449,28.0997,,,0
85,SRR23143764,27.525,28.9526,30.3802,2,29.6664,28.2388,,,0
86,SRR23143764,27.5315,28.8988,30.2661,2,29.5825,28.2151,,,0
87,SRR23143764,26.9359,28.7312,30.5264,2,29.6288,27.8335,,,0
88,SRR23143764,26.6208,28.7543,30.8879,2,29.8211,27.6876,,,0
89,SRR23143764,26.8283,28.6188,30.4093,2,29.5141,27.7236,,,0
90,SRR23143764,26.6848,28.8817,31.0787,2,29.9802,27.7832,,,0
91,SRR23143764,26.3339,28.3868,30.4396,2,29.4132,27.3603,,,13
92,SRR23143764,26.2346,28.4135,30.5924,2,29.503,27.3241,,,-13
93,SRR23143764,26.0089,28.1397,30.2706,2,29.2052,27.0743,,,9764
94,SRR23143764,25.736,28.2589,30.7818,2,29.5204,26.9975,,,-9764
95,SRR23143764,25.6999,28.2089,30.7179,2,29.4634,26.9544,,,0
96,SRR23143764,26.0069,28.2953,30.5837,2,29.4395,27.1511,,,0
97,SRR23143764,25.6467,28.0487,30.4507,2,29.2497,26.8477,,,0
98,SRR23143764,25.6033,28.0213,30.4392,2,29.2303,26.8123,,,0
99,SRR23143764,25.6343,28.0762,30.5181,2,29.2972,26.8553,,,0
100,SRR23143764,25.9845,28.1514,30.3183,2,29.2348,27.068,,,0
101,SRR23143764,25.3798,27.8984,30.4169,2,29.1576,26.6391,,,0
102,SRR23143764,24.9338,27.7692,30.6047,2,29.187,26.3515,,,0
103,SRR23143764,24.487,27.6281,30.7692,2,29.1987,26.0576,,,0
104,SRR23143764,24.0646,27.3689,30.6732,2,29.021,25.7167,,,0
105,SRR23143764,24.1562,27.2351,30.314,2,28.7745,25.6957,,,0
106,SRR23143764,24.5539,27.1993,29.8447,2,28.522,25.8766,,,0
107,SRR23143764,25.3111,27.165,29.0189,2,28.092,26.2381,,,0
108,SRR23143764,25.5748,27.1579,28.7409,2,27.9494,26.3663,,,0
109,SRR23143764,25.9349,27.3465,28.7582,2,28.0523,26.6407,,,0
110,SRR23143764,26.3936,27.6934,28.9933,2,28.3434,27.0435,,,0
111,SRR23143764,26.3282,27.7245,29.1208,2,28.4226,27.0263,,,0
112,SRR23143764,26.3432,27.8732,29.4033,2,28.6382,27.1082,,,0
113,SRR23143764,26.3357,27.8698,29.4039,2,28.6369,27.1028,,,0
114,SRR23143764,25.9582,27.8406,29.7229,2,28.7817,26.8994,,,0
115,SRR23143764,25.6807,27.7445,29.8083,2,28.7764,26.7126,,,0
116,SRR23143764,25.8643,27.7256,29.587,2,28.6563,26.795,,,0
117,SRR23143764,26.084,27.7542,29.4245,2,28.5894,26.9191,,,0
118,SRR23143764,26.0691,27.6448,29.2205,2,28.4326,26.857,,,0
119,SRR23143764,26.1631,27.7724,29.3818,2,28.5771,26.9678,,,0
120,SRR23143764,26.5207,28.0038,29.4869,2,28.7453,27.2623,,,0
121,SRR23143764,26.5378,27.9558,29.3737,2,28.6647,27.2468,,,21
122,SRR23143764,26.6267,28.2009,29.775,2,28.988,27.4138,,,-21
123,SRR23143764,26.8297,28.1873,29.5449,2,28.8661,27.5085,,,0
124,SRR23143764,26.8965,28.2238,29.5511,2,28.8874,27.5601,,,0
125,SRR23143764,26.8157,28.2195,29.6232,2,28.9214,27.5176,,,4551
126,SRR23143764,26.8911,28.0314,29.1716,2,28.6015,27.4612,,,-4551
127,SRR23143764,26.687,28.2546,29.8222,2,29.0384,27.4708,,,0
128,SRR23143764,26.7707,28.1074,29.4441,2,28.7758,27.4391,,,0
129,SRR23143764,26.7942,28.2334,29.6725,2,28.9529,27.5138,,,0
130,SRR23143764,26.9964,28.2537,29.511,2,28.8824,27.625,,,2
131,SRR23143764,27.1235,28.2594,29.3954,2,28.8274,27.6915,,,-1
132,SRR23143764,27.3008,28.266,29.2312,2,28.7486,27.7834,,,0
133,SRR23143764,27.2896,28.3663,29.443,2,28.9047,27.828,,,-1
134,SRR23143764,27.2937,28.3235,29.3533,2,28.8384,27.8086,,,0
135,SRR23143764,27.2774,28.357,29.4365,2,28.8967,27.8172,,,0
136,SRR23143764,27.2631,28.5171,29.7711,2,29.1441,27.8901,,,0
137,SRR23143764,27.3361,28.3803,29.4246,2,28.9024,27.8582,,,0
138,SRR23143764,27.2635,28.3754,29.4874,2,28.9314,27.8195,,,1
139,SRR23143764,27.292,28.3493,29.4066,2,28.8779,27.8206,,,1
140,SRR23143764,27.4883,28.3707,29.2531,2,28.8119,27.9295,,,-2
141,SRR23143764,27.389,28.2998,29.2107,2,28.7553,27.8444,,,1
142,SRR23143764,27.76,28.3947,29.0294,2,28.712,28.0773,,,-1
143,SRR23143764,27.575,28.4988,29.4226,2,28.9607,28.0369,,,4581
144,SRR23143764,27.7322,28.4483,29.1644,2,28.8064,28.0902,,,-4580
145,SRR23143764,27.6429,28.4976,29.3523,2,28.925,28.0703,,,10341
146,SRR23143764,27.8194,28.5665,29.3135,2,28.94,28.1929,,,-10342
147,SRR23143764,27.6556,28.5434,29.4311,2,28.9872,28.0995,,,0
148,SRR23143764,27.6646,28.5125,29.3604,2,28.9364,28.0886,,,0
149,SRR23143764,27.6056,28.4703,29.3351,2,28.9027,28.0379,,,0
150,SRR23143764,27.3105,28.3229,29.3352,2,28.829,27.8167,,,1390318
0,SRR23143765,32.6311,32.6488,32.6665,2,32.6577,32.64,,,9
1,SRR23143765,32.5595,32.9657,33.372,2,33.1688,32.7626,,,12
2,SRR23143765,32.5653,32.8929,33.2205,2,33.0567,32.7291,,,-21
3,SRR23143765,32.7007,32.8743,33.0478,2,32.961,32.7875,,,1
4,SRR23143765,32.5486,32.729,32.9094,2,32.8192,32.6388,,,-1
5,SRR23143765,32.7004,33.0861,33.4718,2,33.2789,32.8933,,,0
6,SRR23143765,32.6374,33.0346,33.4319,2,33.2332,32.836,,,0
7,SRR23143765,32.5558,33.0044,33.4531,2,33.2287,32.7801,,,0
8,SRR23143765,32.8342,33.1051,33.3759,2,33.2405,32.9696,,,0
9,SRR23143765,32.6958,33.1123,33.5288,2,33.3206,32.9041,,,0
10,SRR23143765,32.8159,33.1914,33.567,2,33.3792,33.0036,,,3
11,SRR23143765,32.6185,33.0747,33.5309,2,33.3028,32.8466,,,-3
12,SRR23143765,32.7488,33.1561,33.5634,2,33.3598,32.9525,,,0
13,SRR23143765,32.7223,33.1277,33.5331,2,33.3304,32.925,,,0
14,SRR23143765,32.6831,33.1352,33.5873,2,33.3613,32.9092,,,0
15,SRR23143765,32.7001,33.0726,33.445,2,33.2588,32.8863,,,0
16,SRR23143765,32.6475,33.0996,33.5518,2,33.3257,32.8736,,,0
17,SRR23143765,32.6353,33.0933,33.5513,2,33.3223,32.8643,,,0
18,SRR23143765,32.6336,33.0954,33.5572,2,33.3263,32.8645,,,35996
19,SRR23143765,32.4133,33.0061,33.5988,2,33.3024,32.7097,,,-35996
20,SRR23143765,32.5833,33.0582,33.5332,2,33.2957,32.8208,,,0
21,SRR23143765,32.6089,33.0487,33.4886,2,33.2686,32.8288,,,0
22,SRR23143765,32.5461,33.0173,33.4886,2,33.253,32.7817,,,0
23,SRR23143765,32.4546,32.97,33.4855,2,33.2278,32.7123,,,0
24,SRR23143765,32.5288,32.9801,33.4313,2,33.2057,32.7545,,,0
25,SRR23143765,32.5896,32.9575,33.3254,2,33.1415,32.7736,,,0
26,SRR23143765,32.4952,32.9509,33.4067,2,33.1788,32.7231,,,0
27,SRR23143765,32.3799,32.8591,33.3382,2,33.0986,32.6195,,,0
28,SRR23143765,32.4112,32.8871,33.363,2,33.125,32.6491,,,0
29,SRR23143765,32.3935,32.813,33.2326,2,33.0228,32.6032,,,0
30,SRR23143765,32.3134,32.7387,33.1639,2,32.9513,32.526,,,0
31,SRR23143765,32.2544,32.7113,33.1682,2,32.9397,32.4829,,,0
32,SRR23143765,32.1381,32.6377,33.1373,2,32.8875,32.3879,,,0
33,SRR23143765,32.1779,32.6461,33.1142,2,32.8801,32.412,,,0
34,SRR23143765,32.2119,32.6019,32.9919,2,32.7969,32.4069,,,0
35,SRR23143765,32.1015,32.5485,32.9955,2,32.772,32.325,,,0
36,SRR23143765,32.4414,32.527,32.6126,2,32.5698,32.4842,,,0
37,SRR23143765,31.7953,32.4601,33.1248,2,32.7925,32.1277,,,0
38,SRR23143765,32.1995,32.5691,32.9388,2,32.754,32.3843,,,0
39,SRR23143765,31.9313,32.4396,32.9479,2,32.6938,32.1854,,,0
40,SRR23143765,31.9321,32.3785,32.8248,2,32.6017,32.1553,,,34994
41,SRR23143765,31.9513,32.3004,32.6495,2,32.475,32.1258,,,-34994
42,SRR23143765,32.0894,32.431,32.7725,2,32.6017,32.2602,,,0
43,SRR23143765,32.1324,32.3417,32.551,2,32.4464,32.237,,,0
44,SRR23143765,31.9194,32.3005,32.6816,2,32.491,32.1099,,,0
45,SRR23143765,31.9182,32.2245,32.5309,2,32.3777,32.0713,,,0
46,SRR23143765,31.9782,32.1864,32.3945,2,32.2904,32.0823,,,1
47,SRR23143765,31.8621,32.1853,32.5084,2,32.3469,32.0237,,,-1
48,SRR23143765,31.7928,32.1655,32.5382,2,32.3519,31.9792,,,0
49,SRR23143765,31.8072,32.1458,32.4844,2,32.3151,31.9765,,,0
50,SRR23143765,31.8288,32.1432,32.4577,2,32.3005,31.986,,,0
51,SRR23143765,31.7711,32.1168,32.4626,2,32.2897,31.944,,,0
52,SRR23143765,31.8444,32.1697,32.495,2,32.3323,32.007,,,0
53,SRR23143765,31.6805,32.0996,32.5187,2,32.3091,31.89,,,0
54,SRR23143765,31.6965,32.0609,32.4254,2,32.2431,31.8787,,,0
55,SRR23143765,31.757,31.976,32.1949,2,32.0855,31.8665,,,0
56,SRR23143765,31.596,32.0496,32.5031,2,32.2763,31.8228,,,0
57,SRR23143765,31.6079,31.9976,32.3872,2,32.1924,31.8028,,,0
58,SRR23143765,31.5029,31.9854,32.4679,2,32.2267,31.7442,,,18907
59,SRR23143765,31.3602,31.9629,32.5655,2,32.2642,31.6615,,,-18907
60,SRR23143765,31.7373,32.0553,32.3733,2,32.2143,31.8963,,,0
61,SRR23143765,31.5422,31.9609,32.3795,2,32.1702,31.7515,,,6
62,SRR23143765,31.4595,31.9643,32.4692,2,32.2168,31.7119,,,-6
63,SRR23143765,31.4537,31.92,32.3864,2,32.1532,31.6868,,,18120
64,SRR23143765,31.5796,31.9094,32.2393,2,32.0744,31.7445,,,-18120
65,SRR23143765,31.6162,31.8812,32.1461,2,32.0136,31.7487,,,0
66,SRR23143765,31.4976,31.859,32.2203,2,32.0396,31.6783,,,1
67,SRR23143765,31.3234,31.8528,32.3822,2,32.1175,31.5881,,,-1
68,SRR23143765,31.2912,31.8171,32.3431,2,32.0801,31.5541,,,0
69,SRR23143765,31.3965,31.8249,32.2534,2,32.0391,31.6107,,,0
70,SRR23143765,31.4488,31.7868,32.1249,2,31.9558,31.6178,,,0
71,SRR23143765,31.3759,31.7262,32.0764,2,31.9013,31.551,,,0
72,SRR23143765,31.4551,31.7252,31.9954,2,31.8603,31.5901,,,0
73,SRR23143765,31.422,31.6615,31.901,2,31.7812,31.5417,,,0
74,SRR23143765,31.3745,31.673,31.9716,2,31.8223,31.5238,,,0
75,SRR23143765,31.3886,31.6144,31.8401,2,31.7272,31.5015,,,0
76,SRR23143765,31.4698,31.493,31.5161,2,31.5045,31.4814,,,0
77,SRR23143765,31.3669,31.3953,31.4236,2,31.4094,31.3811,,,0
78,SRR23143765,31.1373,31.3543,31.5712,2,31.4627,31.2458,,,0
79,SRR23143765,31.2129,31.317,31.4211,2,31.369,31.2649,,,0
80,SRR23143765,31.0776,31.3238,31.5701,2,31.447,31.2007,,,0
81,SRR23143765,30.8946,31.2356,31.5765,2,31.406,31.0651,,,0
82,SRR23143765,30.7951,31.1965,31.5979,2,31.3972,30.9958,,,0
83,SRR23143765,30.6158,31.1488,31.6818,2,31.4153,30.8823,,,0
84,SRR23143765,30.5398,31.0913,31.6427,2,31.367,30.8156,,,0
85,SRR23143765,30.6736,31.116,31.5584,2,31.3372,30.8948,,,0
86,SRR23143765,30.5912,31.0964,31.6017,2,31.349,30.8438,,,0
87,SRR23143765,30.313,30.9549,31.5969,2,31.2759,30.634,,,0
88,SRR23143765,30.0716,30.9155,31.7595,2,31.3375,30.4935,,,0
89,SRR23143765,30.1627,30.8486,31.5344,2,31.1915,30.5056,,,0
90,SRR23143765,30.1368,30.9575,31.7781,2,31.3678,30.5471,,,0
91,SRR23143765,29.9079,30.7727,31.6375,2,31.2051,30.3403,,,34
92,SRR23143765,29.8361,30.7389,31.6416,2,31.1902,30.2875,,,-34
93,SRR23143765,29.6801,30.6066,31.5331,2,31.0699,30.1434,,,36740
94,SRR23143765,29.5374,30.6026,31.6677,2,31.1351,30.07,,,-36740
95,SRR23143765,29.5875,30.6497,31.7119,2,31.1808,30.1186,,,0
96,SRR23143765,29.7026,30.6681,31.6337,2,31.1509,30.1854,,,0
97,SRR23143765,29.48,30.5606,31.6412,2,31.1009,30.0203,,,0
98,SRR23143765,29.3883,30.4873,31.5863,2,31.0368,29.9378,,,0
99,SRR23143765,29.3205,30.4882,31.6559,2,31.0721,29.9043,,,0
100,SRR23143765,29.3488,30.4527,31.5565,2,31.0046,29.9008,,,0
101,SRR23143765,29.0208,30.304,31.5871,2,30.9455,29.6624,,,0
102,SRR23143765,28.6166,30.1919,31.7671,2,30.9795,29.4042,,,0
103,SRR23143765,28.3436,30.1005,31.8573,2,30.9789,29.2221,,,0
104,SRR23143765,28.2279,30.028,31.8282,2,30.9281,29.1279,,,1
105,SRR23143765,28.3811,29.9495,31.5178,2,30.7336,29.1653,,,-1
106,SRR23143765,28.6594,29.9496,31.2399,2,30.5947,29.3045,,,0
107,SRR23143765,28.9834,29.9797,30.976,2,30.4779,29.4815,,,0
108,SRR23143765,28.9662,29.9389,30.9117,2,30.4253,29.4525,,,0
109,SRR23143765,29.0187,30.0031,30.9875,2,30.4953,29.5109,,,0
110,SRR23143765,29.0941,30.1108,31.1274,2,30.6191,29.6024,,,1
111,SRR23143765,28.9841,30.1042,31.2243,2,30.6643,29.5441,,,0
112,SRR23143765,28.8224,30.0487,31.2751,2,30.6619,29.4356,,,-1
113,SRR23143765,28.5128,29.9662,31.4196,2,30.6929,29.2395,,,0
114,SRR23143765,28.2955,29.9181,31.5408,2,30.7295,29.1068,,,0
115,SRR23143765,28.0959,29.8509,31.6059,2,30.7284,28.9734,,,0
116,SRR23143765,28.3096,29.8633,31.417,2,30.6402,29.0865,,,0
117,SRR23143765,28.5053,29.8193,31.1333,2,30.4763,29.1623,,,0
118,SRR23143765,28.7295,29.7412,30.753,2,30.2471,29.2353,,,0
119,SRR23143765,28.579,29.7717,30.9645,2,30.3681,29.1754,,,0
120,SRR23143765,28.8114,29.9325,31.0537,2,30.4931,29.372,,,0
121,SRR23143765,28.9451,29.9485,30.9518,2,30.4502,29.4468,,,63
122,SRR23143765,28.8946,30.0458,31.1971,2,30.6215,29.4702,,,-63
123,SRR23143765,28.7854,30.0328,31.2803,2,30.6566,29.4091,,,0
124,SRR23143765,28.6323,29.9867,31.3411,2,30.6639,29.3095,,,0
125,SRR23143765,28.5386,29.9549,31.3713,2,30.6631,29.2468,,,16552
126,SRR23143765,28.4357,29.8444,31.2532,2,30.5488,29.14,,,-16552
127,SRR23143765,28.4485,29.926,31.4036,2,30.6648,29.1873,,,0
128,SRR23143765,28.5989,29.84,31.0811,2,30.4606,29.2194,,,0
129,SRR23143765,28.6911,29.9021,31.113,2,30.5076,29.2966,,,0
130,SRR23143765,28.7992,29.9372,31.0753,2,30.5063,29.3682,,,1
131,SRR23143765,28.9907,29.9703,30.95,2,30.4602,29.4805,,,-1
132,SRR23143765,29.0464,30.0113,30.9762,2,30.4938,29.5289,,,1
133,SRR23143765,29.0897,30.009,30.9284,2,30.4687,29.5494,,,-1
134,SRR23143765,28.9036,30.0439,31.1843,2,30.6141,29.4738,,,2
135,SRR23143765,28.8493,30.0006,31.1519,2,30.5763,29.425,,,-2
136,SRR23143765,28.6101,29.9663,31.3225,2,30.6444,29.2882,,,1
137,SRR23143765,28.5593,29.9164,31.2734,2,30.5949,29.2378,,,0
138,SRR23143765,28.5453,29.8714,31.1976,2,30.5345,29.2084,,,-1
139,SRR23143765,28.6341,29.8621,31.0901,2,30.4761,29.2481,,,2
140,SRR23143765,28.7735,29.8674,30.9613,2,30.4143,29.3205,,,-1
141,SRR23143765,28.9121,29.8844,30.8566,2,30.3705,29.3982,,,0
142,SRR23143765,29.0599,29.9208,30.7817,2,30.3512,29.4903,,,-1
143,SRR23143765,29.0531,29.9816,30.9101,2,30.4459,29.5174,,,16841
144,SRR23143765,29.1312,29.9419,30.7527,2,30.3473,29.5366,,,-16840
145,SRR23143765,28.8986,29.9759,31.0532,2,30.5145,29.4372,,,36091
146,SRR23143765,28.7782,29.9372,31.0962,2,30.5167,29.3577,,,-36092
147,SRR23143765,28.6894,29.9102,31.131,2,30.5206,29.2998,,,1
148,SRR23143765,28.5504,29.8688,31.1871,2,30.528,29.2096,,,0
149,SRR23143765,28.514,29.8584,31.2028,2,30.5306,29.1862,,,-1
150,SRR23143765,28.1108,29.3188,30.5267,2,29.9227,28.7148,,,5194684
0,SRR23143766,32.506,32.6583,32.8106,2,32.7345,32.5821,,,3
1,SRR23143766,32.4639,32.8957,33.3276,2,33.1116,32.6798,,,0
2,SRR23143766,32.6976,32.8859,33.0743,2,32.9801,32.7917,,,-3
3,SRR23143766,32.7514,32.9456,33.1399,2,33.0427,32.8485,,,0
4,SRR23143766,31.9023,32.1241,32.346,2,32.235,32.0132,,,0
5,SRR23143766,32.6766,33.0903,33.504,2,33.2971,32.8834,,,0
6,SRR23143766,32.5853,33.0139,33.4426,2,33.2283,32.7996,,,0
7,SRR23143766,32.6052,33.049,33.4928,2,33.2709,32.8271,,,0
8,SRR23143766,32.8154,33.1164,33.4174,2,33.2669,32.9659,,,0
9,SRR23143766,32.6931,33.109,33.525,2,33.317,32.9011,,,0
10,SRR23143766,32.7861,33.182,33.5779,2,33.38,32.9841,,,0
11,SRR23143766,32.7123,33.1514,33.5904,2,33.3709,32.9318,,,0
12,SRR23143766,32.7501,33.1583,33.5665,2,33.3624,32.9542,,,0
13,SRR23143766,32.6881,33.1417,33.5952,2,33.3684,32.9149,,,0
14,SRR23143766,32.7383,33.1533,33.5682,2,33.3607,32.9458,,,0
15,SRR23143766,32.7249,33.114,33.5031,2,33.3086,32.9195,,,0
16,SRR23143766,32.6626,33.1136,33.5645,2,33.3391,32.8881,,,0
17,SRR23143766,32.6615,33.1336,33.6056,2,33.3696,32.8975,,,0
18,SRR23143766,32.6155,33.0862,33.5569,2,33.3215,32.8508,,,6790
19,SRR23143766,32.0509,32.8994,33.7479,2,33.3236,32.4751,,,-6790
20,SRR23143766,32.6161,33.0571,33.498,2,33.2775,32.8366,,,0
21,SRR23143766,32.4881,33.0237,33.5593,2,33.2915,32.7559,,,0
22,SRR23143766,32.3513,32.9432,33.5351,2,33.2392,32.6472,,,0
23,SRR23143766,32.4132,32.9134,33.4137,2,33.1636,32.6633,,,0
24,SRR23143766,32.2726,32.8668,33.4611,2,33.164,32.5697,,,0
25,SRR23143766,32.3307,32.8358,33.341,2,33.0884,32.5832,,,0
26,SRR23143766,32.2306,32.7859,33.3411,2,33.0635,32.5083,,,0
27,SRR23143766,31.9864,32.658,33.3295,2,32.9938,32.3222,,,0
28,SRR23143766,32.0096,32.655,33.3003,2,32.9776,32.3323,,,0
29,SRR23143766,31.974,32.5159,33.0577,2,32.7868,32.2449,,,0
30,SRR23143766,31.7548,32.3066,32.8583,2,32.5824,32.0307,,,0
31,SRR23143766,31.6457,32.3168,32.9879,2,32.6523,31.9812,,,0
32,SRR23143766,31.3971,32.0818,32.7665,2,32.4242,31.7395,,,0
33,SRR23143766,31.6111,32.2012,32.7913,2,32.4962,31.9061,,,0
34,SRR23143766,31.3682,31.9503,32.5325,2,32.2414,31.6593,,,0
35,SRR23143766,31.3003,31.967,32.6337,2,32.3003,31.6337,,,0
36,SRR23143766,31.5937,31.9239,32.254,2,32.0889,31.7588,,,0
37,SRR23143766,30.6403,31.8065,32.9727,2,32.3896,31.2234,,,0
38,SRR23143766,31.4444,31.9701,32.4957,2,32.2329,31.7073,,,0
39,SRR23143766,30.8646,31.7534,32.6422,2,32.1978,31.309,,,0
40,SRR23143766,30.8448,31.5551,32.2655,2,31.9103,31.1999,,,5958
41,SRR23143766,31.3049,31.5481,31.7913,2,31.6697,31.4265,,,-5958
42,SRR23143766,31.3646,31.7458,32.1269,2,31.9364,31.5552,,,0
43,SRR23143766,31.4507,31.5845,31.7182,2,31.6513,31.5176,,,0
44,SRR23143766,30.8566,31.4437,32.0308,2,31.7373,31.1502,,,0
45,SRR23143766,30.906,31.3216,31.7373,2,31.5295,31.1138,,,0
46,SRR23143766,31.1125,31.2335,31.3545,2,31.294,31.173,,,0
47,SRR23143766,30.8278,31.2858,31.7439,2,31.5149,31.0568,,,0
48,SRR23143766,30.4503,31.1227,31.7951,2,31.4589,30.7865,,,0
49,SRR23143766,30.5257,31.1133,31.7009,2,31.4071,30.8195,,,0
50,SRR23143766,30.5307,31.1006,31.6704,2,31.3855,30.8156,,,0
51,SRR23143766,30.7116,31.1564,31.6011,2,31.3788,30.934,,,0
52,SRR23143766,30.7599,31.3048,31.8496,2,31.5772,31.0324,,,0
53,SRR23143766,30.4358,31.1608,31.8858,2,31.5233,30.7983,,,0
54,SRR23143766,30.4981,31.1514,31.8046,2,31.478,30.8248,,,0
55,SRR23143766,30.5848,30.8761,31.1674,2,31.0218,30.7305,,,0
56,SRR23143766,30.124,31.0864,32.0489,2,31.5677,30.6052,,,0
57,SRR23143766,30.2328,30.9863,31.7397,2,31.363,30.6095,,,0
58,SRR23143766,30.0693,31.0246,31.98,2,31.5023,30.5469,,,3058
59,SRR23143766,30.0387,31.074,32.1093,2,31.5917,30.5563,,,-3058
60,SRR23143766,30.6461,31.2115,31.777,2,31.4942,30.9288,,,0
61,SRR23143766,30.0847,30.9067,31.7286,2,31.3176,30.4957,,,0
62,SRR23143766,30.1058,31.0478,31.9898,2,31.5188,30.5768,,,0
63,SRR23143766,29.9545,30.8632,31.7719,2,31.3176,30.4089,,,3103
64,SRR23143766,30.3541,30.9342,31.5142,2,31.2242,30.6442,,,-3103
65,SRR23143766,30.496,30.7748,31.0535,2,30.9142,30.6354,,,0
66,SRR23143766,30.3424,30.8945,31.4467,2,31.1706,30.6184,,,0
67,SRR23143766,29.9315,30.8738,31.8161,2,31.3449,30.4026,,,0
68,SRR23143766,29.9527,30.9244,31.8962,2,31.4103,30.4385,,,0
69,SRR23143766,30.0505,30.8328,31.615,2,31.2239,30.4416,,,0
70,SRR23143766,29.9944,30.7321,31.4698,2,31.1009,30.3633,,,0
71,SRR23143766,29.781,30.5645,31.3481,2,30.9563,30.1727,,,0
72,SRR23143766,29.9456,30.7182,31.4908,2,31.1045,30.3319,,,0
73,SRR23143766,29.9936,30.4207,30.8477,2,30.6342,30.2071,,,0
74,SRR23143766,29.9877,30.6083,31.2289,2,30.9186,30.298,,,0
75,SRR23143766,30.0629,30.3331,30.6034,2,30.4682,30.198,,,0
76,SRR23143766,29.7468,30.0945,30.4423,2,30.2684,29.9207,,,0
77,SRR23143766,29.2177,29.764,30.3104,2,30.0372,29.4909,,,0
78,SRR23143766,28.5221,29.7254,30.9287,2,30.327,29.1237,,,0
79,SRR23143766,28.5539,29.4636,30.3733,2,29.9185,29.0087,,,0
80,SRR23143766,27.9781,29.3901,30.8022,2,30.0962,28.6841,,,0
81,SRR23143766,27.2436,29.094,30.9445,2,30.0193,28.1688,,,0
82,SRR23143766,27.4746,29.1907,30.9068,2,30.0487,28.3326,,,0
83,SRR23143766,26.9673,28.9322,30.8971,2,29.9147,27.9497,,,0
84,SRR23143766,26.2231,28.7853,31.3474,2,30.0663,27.5042,,,0
85,SRR23143766,26.204,28.6211,31.0381,2,29.8296,27.4125,,,0
86,SRR23143766,26.181,28.6202,31.0593,2,29.8397,27.4006,,,0
87,SRR23143766,25.6243,28.3408,31.0573,2,29.699,26.9826,,,0
88,SRR23143766,25.2912,28.3865,31.4817,2,29.9341,26.8389,,,0
89,SRR23143766,25.3565,28.1401,30.9238,2,29.532,26.7483,,,0
